0.000000e+00,0.000000e+00,0.000000e+00,2.830192e+00,5.587800e+01,-2.226035e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.239548e+00,1.192642e+01,-1.907889e+02
0.000000e+00,0.000000e+00,0.000000e+00,4.650882e+01,1.203082e+02,-2.373370e+02
0.000000e+00,0.000000e+00,0.000000e+00,-1.149121e+01,2.209850e+01,-2.662477e+02
0.000000e+00,0.000000e+00,0.000000e+00,4.876100e+01,-6.225972e+01,-2.249502e+02
0.000000e+00,0.000000e+00,0.000000e+00,3.294999e+00,1.215647e+01,-1.898730e+02
0.000000e+00,0.000000e+00,0.000000e+00,2.780628e+01,1.316298e+01,-9.857526e+01
0.000000e+00,0.000000e+00,0.000000e+00,-8.445449e+00,-6.925131e+00,-2.057658e+02
0.000000e+00,0.000000e+00,0.000000e+00,-5.931624e+01,-1.099112e+02,-2.491185e+02
0.000000e+00,0.000000e+00,0.000000e+00,-4.129076e+01,7.423192e+01,-1.674158e+02
0.000000e+00,0.000000e+00,0.000000e+00,-4.953587e+01,8.738325e+01,-2.198057e+02
0.000000e+00,0.000000e+00,0.000000e+00,-1.830411e+01,5.700297e+00,-1.324763e+02
0.000000e+00,0.000000e+00,0.000000e+00,-9.677311e+00,6.782602e+00,-1.801727e+02
0.000000e+00,0.000000e+00,0.000000e+00,-9.229003e+01,-5.138559e+01,-1.916333e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.404286e+01,9.440204e+01,-2.675693e+02
0.000000e+00,0.000000e+00,0.000000e+00,-8.522201e+00,1.127638e+01,-2.548384e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.720183e+01,-7.994814e+00,-2.961980e+02
0.000000e+00,0.000000e+00,0.000000e+00,3.639443e+01,7.425906e+00,-1.044713e+02
0.000000e+00,0.000000e+00,0.000000e+00,5.741376e+01,-3.175295e+01,-2.233008e+02
0.000000e+00,0.000000e+00,0.000000e+00,3.332417e+01,-7.526610e+01,-1.452904e+02
0.000000e+00,0.000000e+00,0.000000e+00,-5.471507e+01,-6.205286e+01,-2.179736e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.100942e+02,-7.038707e+01,-2.695584e+02
0.000000e+00,0.000000e+00,0.000000e+00,2.564331e+01,5.656660e+00,-1.881273e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.175695e+02,-2.442147e+00,-2.435931e+02
0.000000e+00,0.000000e+00,0.000000e+00,-4.313954e+01,-6.021934e+01,-1.713358e+02
0.000000e+00,0.000000e+00,0.000000e+00,2.877186e+00,-6.646186e+01,-2.222194e+02
0.000000e+00,0.000000e+00,0.000000e+00,2.072210e+01,-1.969867e+01,-9.849775e+01
