8.463052e-04,1.670906e-02,-6.656457e-02,2.811943e+00,5.551770e+01,-2.211681e+02
3.708597e-04,3.568260e-03,-5.708204e-02,1.232884e+00,1.186231e+01,-1.897632e+02
1.389946e-02,3.595488e-02,-7.092966e-02,4.615629e+01,1.193963e+02,-2.355380e+02
-3.434353e-03,6.604530e-03,-7.957287e-02,-1.140498e+01,2.193267e+01,-2.642497e+02
1.457904e-02,-1.861502e-02,-6.725783e-02,4.843445e+01,-6.184277e+01,-2.234437e+02
9.858412e-04,3.637133e-03,-5.680869e-02,3.277366e+00,1.209141e+01,-1.888568e+02
8.329688e-03,3.943120e-03,-2.952935e-02,2.772533e+01,1.312465e+01,-9.828829e+01
-2.526258e-03,-2.071491e-03,-6.155000e-02,-8.396529e+00,-6.885018e+00,-2.045739e+02
-1.772490e-02,-3.284371e-02,-7.444168e-02,-5.885251e+01,-1.090520e+02,-2.471709e+02
-1.235436e-02,2.221048e-02,-5.009145e-02,-4.107274e+01,7.383997e+01,-1.665318e+02
-1.481005e-02,2.612552e-02,-6.571669e-02,-4.919968e+01,8.679019e+01,-2.183139e+02
-5.480832e-03,1.706850e-03,-3.966762e-02,-1.823509e+01,5.678804e+00,-1.319768e+02
-2.895783e-03,2.029587e-03,-5.391385e-02,-9.628157e+00,6.748151e+00,-1.792575e+02
-2.760143e-02,-1.536803e-02,-5.731229e-02,-9.172254e+01,-5.106962e+01,-1.904550e+02
4.195974e-03,2.820710e-02,-7.994905e-02,1.393096e+01,9.364980e+01,-2.654372e+02
-2.547449e-03,3.370725e-03,-7.617607e-02,-8.461140e+00,1.119559e+01,-2.530125e+02
5.138945e-03,-2.388403e-03,-8.848738e-02,1.705868e+01,-7.928278e+00,-2.937329e+02
1.090119e-02,2.224275e-03,-3.129221e-02,3.628069e+01,7.402698e+00,-1.041448e+02
1.716752e-02,-9.494575e-03,-6.677006e-02,5.703841e+01,-3.154536e+01,-2.218410e+02
9.973644e-03,-2.252651e-02,-4.348419e-02,3.316756e+01,-7.491240e+01,-1.446076e+02
-1.636047e-02,-1.855456e-02,-6.517677e-02,-5.435674e+01,-6.164648e+01,-2.165461e+02
3.288869e-02,-2.102690e-02,-8.052584e-02,1.091695e+02,-6.979589e+01,-2.672944e+02
7.672340e-03,1.692442e-03,-5.628666e-02,2.550632e+01,5.626441e+00,-1.871223e+02
3.513622e-02,-7.298474e-04,-7.279897e-02,1.166772e+02,-2.423611e+00,-2.417442e+02
-1.290772e-02,-1.801814e-02,-5.126513e-02,-4.291305e+01,-5.990318e+01,-1.704363e+02
8.603281e-04,-1.987324e-02,-6.644742e-02,2.858438e+00,-6.602880e+01,-2.207714e+02
6.207603e-03,-5.901020e-03,-2.950642e-02,2.066218e+01,-1.964171e+01,-9.821294e+01
-2.588216e-02,-5.181948e-03,-8.212391e-02,-8.592525e+01,-1.720336e+01,-2.726402e+02
1.048860e-02,5.531251e-03,-8.736692e-02,3.481761e+01,1.836136e+01,-2.900204e+02
2.356985e-02,9.621888e-03,-7.940128e-02,7.825927e+01,3.194768e+01,-2.636371e+02
2.750071e-04,-9.764066e-03,-7.178232e-02,9.135783e-01,-3.243639e+01,-2.384621e+02
-5.037424e-03,-4.529556e-03,-5.021540e-02,-1.675151e+01,-1.506264e+01,-1.669869e+02
1.201942e-02,-1.108462e-02,-4.220651e-02,3.997968e+01,-3.687030e+01,-1.403897e+02
-8.220129e-04,-1.361449e-02,-4.531910e-02,-2.733961e+00,-4.528091e+01,-1.507284e+02
-2.320570e-02,-2.898343e-03,-4.091816e-02,-7.718137e+01,-9.639788e+00,-1.360924e+02
2.559367e-02,1.310139e-02,-8.099660e-02,8.496876e+01,4.349547e+01,-2.689017e+02
-1.828815e-02,-1.609206e-02,-6.719012e-02,-6.075631e+01,-5.346055e+01,-2.232169e+02
5.149027e-03,1.943740e-02,-6.103075e-02,1.711173e+01,6.459617e+01,-2.028231e+02
-1.066943e-02,2.284872e-03,-3.459839e-02,-3.550423e+01,7.603278e+00,-1.151317e+02
9.453670e-03,3.674331e-03,-3.961780e-02,3.145178e+01,1.222428e+01,-1.318060e+02
-1.819041e-03,4.042243e-03,-4.436079e-02,-6.050791e+00,1.344597e+01,-1.475601e+02
-2.224505e-02,-1.105541e-02,-8.605059e-02,-7.383912e+01,-3.669679e+01,-2.856321e+02
-4.920845e-03,2.645464e-02,-6.106117e-02,-1.635152e+01,8.790633e+01,-2.029007e+02
1.360220e-03,-2.216707e-03,-5.959909e-02,4.521386e+00,-7.368357e+00,-1.981080e+02
4.065530e-03,-7.479699e-03,-4.332778e-02,1.352370e+01,-2.488069e+01,-1.441268e+02
-1.201363e-02,1.464153e-03,-7.418659e-02,-3.990437e+01,4.863318e+00,-2.464176e+02
1.033714e-04,1.332221e-04,-7.965214e-02,3.432854e-01,4.424165e-01,-2.645163e+02
3.001091e-04,-1.690141e-02,-5.411283e-02,9.977046e-01,-5.618829e+01,-1.798967e+02
-1.250496e-02,2.076031e-02,-6.475801e-02,-4.154813e+01,6.897677e+01,-2.151605e+02
6.488857e-03,-1.500774e-02,-3.351503e-02,2.159169e+01,-4.993827e+01,-1.115213e+02
2.379341e-03,7.714457e-05,-4.074806e-02,7.915950e+00,2.566562e-01,-1.355668e+02
-3.337782e-03,-8.995568e-04,-5.966517e-02,-1.109477e+01,-2.990121e+00,-1.983267e+02
-6.451580e-03,1.096636e-02,-3.183483e-02,-2.147068e+01,3.649574e+01,-1.059454e+02
-5.171388e-03,2.931480e-03,-5.062421e-02,-1.719676e+01,9.748243e+00,-1.683440e+02
2.359367e-03,-9.572865e-03,-4.007514e-02,7.849333e+00,-3.184778e+01,-1.333252e+02
2.896304e-03,2.030287e-03,-3.085738e-02,9.640278e+00,6.757762e+00,-1.027080e+02
1.271137e-03,9.401012e-04,-5.975680e-02,4.225250e+00,3.124889e+00,-1.986311e+02
-7.547868e-03,-1.594056e-02,-6.611143e-02,-2.507888e+01,-5.296480e+01,-2.196647e+02
-2.831685e-03,3.271067e-03,-5.350391e-02,-9.415192e+00,1.087611e+01,-1.778975e+02
1.306663e-03,1.056516e-02,-7.296192e-02,4.340494e+00,3.509553e+01,-2.423661e+02
-8.132522e-03,1.248851e-02,-6.090608e-02,-2.702873e+01,4.150600e+01,-2.024235e+02
-2.893111e-02,8.920887e-03,-5.526064e-02,-9.615219e+01,2.964846e+01,-1.836581e+02
2.392573e-04,4.967633e-04,-3.564809e-02,7.961904e-01,1.653108e+00,-1.186282e+02
